target,pred_mean,pred_std,lower_95,upper_95
9.420599990339522,9.449338240575111,0.04455252099225483,9.362015297027861,9.53666118412236
9.409400006531973,9.446021830315157,0.043094065892024545,9.36155744194735,9.530486218682963
9.38389999148907,9.432150488661954,0.03772382436072937,9.358211818140438,9.506089159183471
9.306999989839195,9.40703625580411,0.03668982456004352,9.335124179005529,9.478948332602693
9.327899976354132,9.348476595811471,0.035703552031333866,9.27849765821472,9.418455533408224
9.334799995121783,9.336077078780606,0.03421662213132517,9.269012480784378,9.403141676776835
9.316500014286001,9.339593563398337,0.03214515101882249,9.27658907184594,9.402598054950735
9.281399985666,9.325275225647538,0.030988089752188572,9.264538579823453,9.386011871471622
9.276200022356287,9.289740933808137,0.031682656245665616,9.227642927086148,9.351838940530127
9.154899993948787,9.257928486289911,0.027767905816775244,9.203503384042106,9.312353564513417
9.067000010776246,9.185426997352318,0.023775205548415532,9.138827594117059,9.232026400587577
9.087200001306249,9.100448392899754,0.021462246692105523,9.058382386800615,9.142514386986743
9.133199998294327,9.088845497582327,0.01807287914221041,9.053422654463594,9.12426834070106
9.130799994900052,9.115436287849308,0.018541940056446746,9.079094082876182,9.151778492822435
9.151900007724167,9.125269144927314,0.01673322419798455,9.092472037511413,9.158066252343215
9.183799999786071,9.134877182620105,0.018729671930877,9.098167021491395,9.171587343748817
9.177699990157945,9.171057055408374,0.022731417347616016,9.126503465334837,9.215610645481911
9.17050000399942,9.191543103260427,0.02264434578231596,9.147160181803322,9.235926024717534
9.228699996219452,9.182418482501737,0.02471612620766162,9.133974878017636,9.230862086985837
9.243200005715389,9.233545889418105,0.02439581624204624,9.185730087901995,9.281361690934217
9.266600008779191,9.25982852000843,0.02495799683872604,9.21091084404234,9.308746171950222
9.287400006163836,9.283243418137292,0.026277393293255086,9.231739718633763,9.33474709361652
9.315700005146477,9.308521785002378,0.02721116372066481,9.255187890416027,9.361855679588732
9.361399986695083,9.341080955766092,0.030475948766214078,9.281348093181276,9.400813818350908
9.395600017045268,9.376822625350009,0.03515699924081805,9.307914931222667,9.445730319477349
9.435000010705167,9.408524705240998,0.04257990986801469,9.325068088146008,9.49198132233599
9.416699981820788,9.455267725732597,0.037064150157763334,9.382621994906904,9.52791345655829
9.332199989442627,9.43789959938642,0.041754798339611744,9.356060201968193,9.519738996804648
9.31409998686743,9.375187867935352,0.03701557602926557,9.302637321380253,9.44773841449045
9.360099983855505,9.34189485095014,0.03000998248192624,9.283075296096499,9.40071440580378
9.324900014153812,9.35287212951074,0.033590212572647826,9.287035317312846,9.418708941708635
9.357600015355239,9.327239644485996,0.03133449611203242,9.26582402393815,9.38865526503384
9.333099987712442,9.351050559151071,0.03420492830403798,9.284008880335595,9.418092237966546
9.330499982033288,9.35292488687021,0.03120042551130397,9.291772044099186,9.414077729641237
9.308399981809064,9.33129494607013,0.028835038128108136,9.274778264371992,9.387811627768269
9.31409998686743,9.31072500536777,0.02626029399880895,9.259254819760628,9.362195190974912
9.272400002967846,9.311211881800851,0.031323036521655453,9.249818723972089,9.372605015605314
9.325199981544685,9.269077682730464,0.03178712891066152,9.206774916912492,9.331380472572734
9.337700016240408,9.311888213851779,0.02950547221375779,9.254057499123746,9.36971892857981
9.366799976313978,9.323899257976153,0.02922705161558695,9.266614231163892,9.381184284788414
9.373299990511866,9.349384426002594,0.03331360580901255,9.284089746124293,9.414679105880893
9.358399976446167,9.353539332328245,0.032628075454802875,9.289588283415569,9.417490381240919
9.371599983102525,9.348666964352661,0.03162470663468439,9.286682544513903,9.410651384191418
9.364899990644055,9.376653542337277,0.03441202676608381,9.309205948974613,9.44410113569994
9.41879999379989,9.387988158313531,0.0359059717612499,9.317612435403014,9.458363881224047
9.399499977515404,9.42621860107462,0.03465746200243583,9.358289993207705,9.494147208941536
9.401500000364216,9.42409432455405,0.036824336607256626,9.351918605103902,9.496270044004197
9.350900022896768,9.420964823336302,0.03375084203535058,9.354813148682474,9.487116497990131
9.357899982746114,9.389949646187572,0.028502950250160877,9.334083878832566,9.44581541354258
9.387200017177458,9.36851785780139,0.031108892934079122,9.307544428491445,9.429491287111334
9.346299994368803,9.393354417817353,0.0343849784090279,9.325959870105741,9.460748965528962
9.320699990195608,9.354173093322258,0.029192375543762302,9.296956055274707,9.411390131369807
9.243499997130561,9.332345240351263,0.032482917640323954,9.268678735229836,9.396011745472691
9.302300020229534,9.260995740550285,0.02890312899608701,9.204345603874067,9.317645877226504
9.237900005226788,9.294801412040853,0.028994181087342176,9.237972822875493,9.35163002523051
9.241200006890876,9.26840115848515,0.029207126463031606,9.211155195182224,9.325647121788073
9.27000002359787,9.276409418141876,0.029376215481838112,9.218832039641361,9.33398682066669
9.257100008356684,9.290444413316353,0.027945886829058214,9.235670478254557,9.345218372402446
9.25010000045874,9.291291317886518,0.026785203899427804,9.238792315721088,9.343790320051948
9.262900002545338,9.295318511041426,0.032211677304362585,9.232183615596856,9.358453406485996
9.343100005859302,9.306463142865267,0.02802268650523762,9.25153867154917,9.361387590157065
9.282100005675234,9.358304744126976,0.03623616772569153,9.28728185466389,9.42932763359006
